util_type,symbol,id,candle_time,action,price,stop_loss,target_price,current_price,exit_price,pnl,status,executed_at,exchange_mode
TRADE_HISTORY,INFY_HCLTECH,307,04-10-2024 10:34,SELL,25.04144,48.9,1.18,,1.17379,-26559.2,target_hit,04-10-2024 12:49,nse
TRADE_HISTORY,HINDUNILVR_GODREJCP,308,07-10-2024 09:24,BUY,-55.12967,-112.84,2.58,,3.33728,57415.5,target_hit,07-10-2024 10:59,nse
TRADE_HISTORY,TCS_WIPRO,309,08-10-2024 09:24,SELL,57.54515,113.56,1.53,,1.06007,22176.2,target_hit,08-10-2024 15:19,nse
TRADE_HISTORY,HINDUNILVR_GODREJCP,310,08-10-2024 09:44,SELL,65.57733,122.03,9.12,,2.86002,53662.8,target_hit,09-10-2024 09:19,nse
TRADE_HISTORY,NTPC_POWERGRID,311,08-10-2024 09:54,SELL,9.025,17.52,0.53,,0.23497,36514.0,target_hit,09-10-2024 13:39,nse
TRADE_HISTORY,BAJFINANCE_BAJAJFINSV,312,08-10-2024 13:19,SELL,100.28517,197.74,2.83,,2.8108,-34516.4,target_hit,09-10-2024 12:19,nse
TRADE_HISTORY,INFY_HCLTECH,313,09-10-2024 09:34,BUY,-26.98293,-51.62,-2.35,,2.17633,62031.5,target_hit,09-10-2024 10:59,nse
TRADE_HISTORY,HINDUNILVR_GODREJCP,314,09-10-2024 11:24,BUY,-51.36311,-106.07,3.34,,3.57929,-3234.1,target_hit,10-10-2024 10:14,nse
TRADE_HISTORY,INFY_HCLTECH,315,10-10-2024 09:24,BUY,-31.80159,-56.62,-6.98,,-1.91676,-22508.6,target_hit,10-10-2024 12:49,nse
TRADE_HISTORY,ICICIBANK_KOTAKBANK,316,10-10-2024 09:49,BUY,-18.72156,-35.9,-1.54,,-31.13921,-74107.1,stop_loss_hit,10-10-2024 13:04,nse
TRADE_HISTORY,ICICIBANK_KOTAKBANK,317,10-10-2024 13:09,BUY,-29.42348,-48.2,-10.65,,-8.54808,-17008.1,target_hit,10-10-2024 13:54,nse
TRADE_HISTORY,INFY_HCLTECH,318,11-10-2024 09:19,BUY,-30.5181,-55.85,-5.19,,-4.7412,33810.2,target_hit,11-10-2024 10:19,nse
TRADE_HISTORY,TCS_WIPRO,319,11-10-2024 09:59,BUY,-54.96133,-108.25,-1.67,,1.82787,-27452.9,target_hit,11-10-2024 14:54,nse
TRADE_HISTORY,IOC_BPCL,320,14-10-2024 09:19,BUY,-2.46337,-4.62,-0.31,,-0.26103,47230.3,target_hit,14-10-2024 15:14,nse
TRADE_HISTORY,TCS_WIPRO,321,14-10-2024 09:19,BUY,-96.63948,-151.11,-42.17,,-20.52516,34282.4,target_hit,14-10-2024 09:49,nse
TRADE_HISTORY,BAJFINANCE_BAJAJFINSV,322,15-10-2024 09:39,BUY,-104.21601,-202.82,-5.62,,-2.2628,-36951.8,target_hit,15-10-2024 12:39,nse
TRADE_HISTORY,TCS_WIPRO,323,15-10-2024 12:04,SELL,51.85013,105.43,-1.73,,-18.37036,26191.7,target_hit,16-10-2024 09:19,nse
TRADE_HISTORY,INFY_HCLTECH,324,16-10-2024 09:19,BUY,-30.90089,-56.16,-5.64,,-3.51447,-76.9,target_hit,17-10-2024 09:24,nse
TRADE_HISTORY,NTPC_POWERGRID,325,17-10-2024 14:54,BUY,-6.85496,-13.87,0.16,,0.4277,53365.7,target_hit,18-10-2024 14:39,nse
TRADE_HISTORY,TCS_WIPRO,326,17-10-2024 15:09,SELL,67.87771,123.2,12.56,,-64.53121,141297.9,target_hit,18-10-2024 09:19,nse
TRADE_HISTORY,INFY_HCLTECH,327,18-10-2024 09:19,BUY,-37.21543,-64.52,-9.91,,-5.83477,-46727.7,target_hit,18-10-2024 10:59,nse
TRADE_HISTORY,TCS_WIPRO,328,18-10-2024 09:24,BUY,-102.06693,-157.71,-46.42,,-40.73433,-15803.5,target_hit,18-10-2024 10:14,nse
TRADE_HISTORY,TCS_WIPRO,329,21-10-2024 09:54,BUY,-77.88742,-136.35,-19.42,,-8.34033,24630.3,target_hit,21-10-2024 10:49,nse
TRADE_HISTORY,INFY_HCLTECH,330,21-10-2024 10:04,BUY,-28.31361,-54.42,-2.21,,2.252,-1024.3,target_hit,21-10-2024 12:39,nse
TRADE_HISTORY,BAJFINANCE_BAJAJFINSV,331,21-10-2024 14:19,SELL,108.05418,205.2,10.9,,7.01937,-5421.2,target_hit,22-10-2024 13:54,nse
TRADE_HISTORY,INFY_HCLTECH,332,22-10-2024 09:19,SELL,30.725,56.97,4.48,,2.66498,19655.4,target_hit,22-10-2024 11:24,nse
TRADE_HISTORY,BAJFINANCE_BAJAJFINSV,333,23-10-2024 09:19,SELL,116.14486,221.87,10.42,,80.88045,-72770.3,target_hit,23-10-2024 10:29,nse
TRADE_HISTORY,IOC_BPCL,334,23-10-2024 09:34,BUY,-2.40683,-4.64,-0.17,,-0.04877,28541.3,target_hit,25-10-2024 09:34,nse
TRADE_HISTORY,BAJFINANCE_BAJAJFINSV,335,24-10-2024 09:29,SELL,114.71218,221.74,7.69,,-3.26608,30937.7,target_hit,24-10-2024 11:34,nse
TRADE_HISTORY,INFY_HCLTECH,336,25-10-2024 09:19,BUY,-33.45618,-58.76,-8.15,,-7.5077,56906.2,target_hit,25-10-2024 10:44,nse
TRADE_HISTORY,NTPC_POWERGRID,337,25-10-2024 09:19,BUY,-6.53413,-12.26,-0.8,,1.51312,66210.7,target_hit,28-10-2024 09:19,nse
TRADE_HISTORY,IOC_BPCL,338,28-10-2024 15:29,BUY,-3.09807,-5.08,-1.12,,-1.0441,-44501.4,target_hit,29-10-2024 11:04,nse
TRADE_HISTORY,INFY_HCLTECH,339,29-10-2024 09:19,BUY,-28.728,-53.97,-3.48,,-13.3941,-73909.0,target_hit,30-10-2024 13:24,nse
TRADE_HISTORY,TCS_WIPRO,340,29-10-2024 09:19,BUY,-73.08605,-130.45,-15.72,,-108.6455,-74417.9,stop_loss_hit,30-10-2024 09:59,nse
TRADE_HISTORY,NTPC_POWERGRID,341,29-10-2024 09:19,SELL,8.47391,14.83,2.11,,1.92554,46460.2,target_hit,29-10-2024 11:29,nse
TRADE_HISTORY,BAJFINANCE_BAJAJFINSV,342,29-10-2024 11:54,BUY,-108.77868,-216.62,-0.93,,7.76795,28393.2,target_hit,29-10-2024 14:14,nse
TRADE_HISTORY,TCS_WIPRO,343,30-10-2024 10:04,BUY,-104.38143,-166.73,-42.03,,-31.52464,-22575.3,target_hit,30-10-2024 10:54,nse
TRADE_HISTORY,INFY_HCLTECH,344,31-10-2024 15:19,SELL,25.13123,50.96,-0.7,,-21.70902,106805.9,target_hit,04-11-2024 09:19,nse
TRADE_HISTORY,TCS_WIPRO,345,04-11-2024 10:14,SELL,58.7266,119.01,-1.56,,-7.43734,11766.0,target_hit,05-11-2024 09:19,nse
TRADE_HISTORY,NTPC_POWERGRID,346,07-11-2024 09:24,SELL,6.98684,13.02,0.95,,0.64581,50219.1,target_hit,08-11-2024 09:44,nse
TRADE_HISTORY,TCS_WIPRO,347,08-11-2024 10:14,BUY,-63.66933,-124.05,-3.29,,7.86512,33257.6,target_hit,08-11-2024 15:04,nse
TRADE_HISTORY,NTPC_POWERGRID,348,08-11-2024 14:44,BUY,-6.68235,-13.07,-0.3,,-13.51543,-67945.7,stop_loss_hit,11-11-2024 09:29,nse
TRADE_HISTORY,NTPC_POWERGRID,349,11-11-2024 09:34,BUY,-13.94367,-20.44,-7.44,,-8.17455,-79437.3,target_hit,11-11-2024 10:49,nse
TRADE_HISTORY,IOC_BPCL,350,11-11-2024 09:54,BUY,-2.48718,-4.34,-0.63,,-0.2805,-22070.3,target_hit,12-11-2024 09:29,nse
TRADE_HISTORY,BAJFINANCE_BAJAJFINSV,351,11-11-2024 10:54,BUY,-104.02118,-205.52,-2.52,,3.19484,29836.3,target_hit,13-11-2024 09:59,nse
TRADE_HISTORY,NTPC_POWERGRID,352,12-11-2024 09:59,BUY,-7.78206,-15.23,-0.34,,1.18185,33998.2,target_hit,12-11-2024 14:04,nse
TRADE_HISTORY,NTPC_POWERGRID,353,13-11-2024 09:44,SELL,7.46331,14.79,0.14,,-1.0843,11881.5,target_hit,13-11-2024 14:39,nse
TRADE_HISTORY,IOC_BPCL,354,14-11-2024 11:34,SELL,1.84782,3.83,-0.13,,1.83493,-74859.1,target_hit,18-11-2024 14:39,nse
TRADE_HISTORY,TCS_WIPRO,355,18-11-2024 09:19,SELL,89.80928,149.66,29.96,,19.25657,67461.3,target_hit,18-11-2024 10:19,nse
TRADE_HISTORY,BAJFINANCE_BAJAJFINSV,356,18-11-2024 09:19,SELL,161.03943,262.34,59.74,,52.00752,-27748.9,target_hit,18-11-2024 13:14,nse
TRADE_HISTORY,NTPC_POWERGRID,357,18-11-2024 09:34,BUY,-7.34626,-14.51,-0.18,,-0.15674,-930.6,target_hit,18-11-2024 13:34,nse
TRADE_HISTORY,INFY_HCLTECH,358,18-11-2024 11:34,BUY,-25.5943,-49.66,-1.53,,13.87981,89280.6,target_hit,19-11-2024 09:19,nse
TRADE_HISTORY,IOC_BPCL,359,18-11-2024 14:59,SELL,2.11728,4.37,-0.13,,-0.16771,42026.7,target_hit,19-11-2024 10:09,nse
TRADE_HISTORY,NTPC_POWERGRID,360,19-11-2024 09:19,SELL,7.83672,15.15,0.52,,-1.22322,71028.7,target_hit,19-11-2024 09:39,nse
TRADE_HISTORY,TCS_WIPRO,361,19-11-2024 15:09,BUY,-62.48295,-120.29,-4.68,,-2.9697,56109.2,target_hit,21-11-2024 12:09,nse
TRADE_HISTORY,NTPC_POWERGRID,362,21-11-2024 09:19,BUY,-10.64308,-17.87,-3.42,,-2.59303,-51645.5,target_hit,21-11-2024 10:39,nse
TRADE_HISTORY,INFY_HCLTECH,363,21-11-2024 09:19,SELL,29.4217,53.01,5.83,,5.82206,54935.9,target_hit,21-11-2024 11:29,nse
TRADE_HISTORY,TCS_WIPRO,364,22-11-2024 14:19,SELL,64.99437,123.06,6.93,,2.93913,43768.7,target_hit,25-11-2024 12:44,nse
TRADE_HISTORY,BAJFINANCE_BAJAJFINSV,365,25-11-2024 09:34,SELL,128.06858,233.73,22.41,,16.14471,54255.9,target_hit,25-11-2024 11:19,nse
TRADE_HISTORY,IOC_BPCL,366,25-11-2024 09:39,BUY,-2.81884,-5.07,-0.57,,-0.52795,53966.5,target_hit,25-11-2024 11:24,nse
TRADE_HISTORY,INFY_HCLTECH,367,26-11-2024 09:19,SELL,32.16577,55.22,9.11,,8.73576,29747.5,target_hit,27-11-2024 09:24,nse
TRADE_HISTORY,IOC_BPCL,368,27-11-2024 14:39,SELL,2.22812,4.26,0.2,,0.09954,-12856.5,target_hit,28-11-2024 14:29,nse
TRADE_HISTORY,TCS_WIPRO,369,02-12-2024 09:19,BUY,-61.77505,-119.89,-3.66,,-0.70508,47503.9,target_hit,03-12-2024 09:49,nse
TRADE_HISTORY,SBILIFE_HDFCLIFE,370,02-12-2024 09:24,SELL,29.47344,58.08,0.87,,28.47847,-78088.2,target_hit,03-12-2024 15:04,nse
TRADE_HISTORY,SBILIFE_HDFCLIFE,371,03-12-2024 15:09,SELL,30.2356,59.56,0.91,,0.76066,37601.8,target_hit,04-12-2024 11:20,nse
TRADE_HISTORY,ULTRACEMCO_SHREECEM,372,05-12-2024 13:20,SELL,233.11365,449.97,16.26,,3.84886,22823.1,target_hit,06-12-2024 10:20,nse
TRADE_HISTORY,SUNPHARMA_LUPIN,373,05-12-2024 14:55,BUY,-33.69339,-61.95,-5.43,,4.84499,47324.6,target_hit,09-12-2024 14:40,nse
TRADE_HISTORY,GODREJCP_DABUR,374,09-12-2024 09:15,BUY,-82.84247,-109.49,-56.2,,-54.59707,27018.5,target_hit,09-12-2024 11:20,nse
TRADE_HISTORY,GODREJCP_DABUR,375,09-12-2024 11:25,BUY,-49.34027,-82.62,-16.06,,-14.37964,-20323.2,target_hit,09-12-2024 12:00,nse
TRADE_HISTORY,SBILIFE_HDFCLIFE,376,09-12-2024 11:50,SELL,31.13178,59.47,2.8,,2.0972,29187.5,target_hit,09-12-2024 15:15,nse
TRADE_HISTORY,TCS_WIPRO,377,09-12-2024 15:15,BUY,-59.60026,-116.83,-2.37,,-117.90233,-76833.7,stop_loss_hit,10-12-2024 10:55,nse
TRADE_HISTORY,TCS_WIPRO,378,10-12-2024 11:00,BUY,-117.33107,-177.45,-57.21,,-38.31584,-14110.6,target_hit,10-12-2024 11:50,nse
TRADE_HISTORY,HINDUNILVR_BRITANNIA,379,11-12-2024 09:35,BUY,-42.51742,-86.16,1.13,,-47.64962,-75678.7,stop_loss_hit,12-12-2024 10:30,nse
TRADE_HISTORY,IOC_BPCL,380,11-12-2024 14:20,BUY,-1.96798,-3.74,-0.2,,-0.08211,51740.6,target_hit,12-12-2024 14:40,nse
TRADE_HISTORY,SUNPHARMA_LUPIN,381,13-12-2024 09:20,SELL,29.32466,58.91,-0.26,,-1.4685,-21554.4,target_hit,16-12-2024 10:00,nse
TRADE_HISTORY,IOC_BPCL,382,13-12-2024 10:50,SELL,1.78801,3.66,-0.08,,-0.1748,-30116.3,target_hit,17-12-2024 11:40,nse
TRADE_HISTORY,TCS_WIPRO,383,17-12-2024 10:10,BUY,-56.59708,-115.71,2.51,,-52.70429,-90350.6,target_hit,18-12-2024 09:15,nse
TRADE_HISTORY,SUNPHARMA_LUPIN,384,18-12-2024 11:55,BUY,-31.95421,-62.31,-1.59,,0.49531,-48414.3,target_hit,19-12-2024 14:55,nse
TRADE_HISTORY,TCS_WIPRO,385,19-12-2024 09:15,SELL,136.0708,201.2,70.94,,49.89612,72201.6,target_hit,19-12-2024 09:35,nse
TRADE_HISTORY,TCS_WIPRO,386,19-12-2024 14:40,BUY,-67.46357,-134.37,-0.55,,0.31601,42074.1,target_hit,20-12-2024 09:30,nse
TRADE_HISTORY,TCS_WIPRO,387,23-12-2024 11:25,BUY,-65.91809,-130.81,-1.03,,-0.19508,31559.1,target_hit,23-12-2024 13:10,nse
TRADE_HISTORY,IOC_BPCL,388,26-12-2024 10:40,BUY,-2.42573,-4.32,-0.53,,-0.49038,-8581.2,target_hit,27-12-2024 14:25,nse
TRADE_HISTORY,ULTRACEMCO_SHREECEM,389,26-12-2024 11:55,SELL,218.89003,423.86,13.92,,114.28307,-76788.1,target_hit,27-12-2024 10:40,nse
TRADE_HISTORY,TCS_WIPRO,390,27-12-2024 10:15,BUY,-63.18076,-125.84,-0.52,,2.99158,26941.8,target_hit,30-12-2024 09:15,nse
TRADE_HISTORY,SUNPHARMA_LUPIN,391,30-12-2024 09:35,BUY,-33.12104,-61.89,-4.35,,-3.2041,51664.9,target_hit,30-12-2024 14:20,nse
TRADE_HISTORY,SUNPHARMA_LUPIN,392,30-12-2024 15:00,BUY,-49.6931,-77.88,-21.51,,-18.64181,-24453.4,target_hit,31-12-2024 10:55,nse
TRADE_HISTORY,IOC_BPCL,393,30-12-2024 15:15,BUY,-2.24507,-4.11,-0.38,,-0.3519,58681.3,target_hit,31-12-2024 09:15,nse
TRADE_HISTORY,TCS_WIPRO,394,30-12-2024 15:15,SELL,78.1177,142.72,13.52,,6.71455,65317.3,target_hit,30-12-2024 15:25,nse
TRADE_HISTORY,ULTRACEMCO_SHREECEM,395,01-01-2025 09:50,SELL,231.64383,447.63,15.66,,9.25706,-4341.3,target_hit,01-01-2025 15:05,nse
TRADE_HISTORY,SUNPHARMA_LUPIN,396,02-01-2025 14:55,BUY,-36.24378,-65.87,-6.62,,-4.01757,43211.6,target_hit,03-01-2025 10:45,nse
TRADE_HISTORY,SBILIFE_HDFCLIFE,397,02-01-2025 15:10,SELL,22.14564,43.16,1.13,,27.49215,-78468.7,stop_loss_hit,06-01-2025 09:30,nse
TRADE_HISTORY,TCS_WIPRO,398,03-01-2025 11:40,SELL,69.55857,136.98,2.14,,-1.76815,11180.8,target_hit,06-01-2025 15:05,nse
TRADE_HISTORY,GODREJCP_DABUR,399,06-01-2025 09:15,SELL,40.20656,66.52,13.89,,64.29001,-73479.0,stop_loss_hit,06-01-2025 12:35,nse
TRADE_HISTORY,SBILIFE_HDFCLIFE,400,06-01-2025 09:35,SELL,32.64689,58.02,7.28,,4.95299,-12400.8,target_hit,06-01-2025 10:40,nse
TRADE_HISTORY,GODREJCP_DABUR,401,06-01-2025 12:40,SELL,63.76465,95.84,31.68,,28.38673,-13986.0,target_hit,06-01-2025 13:55,nse
TRADE_HISTORY,IOC_BPCL,402,07-01-2025 09:55,SELL,1.67311,3.53,-0.18,,3.5936,-66258.8,stop_loss_hit,07-01-2025 11:25,nse
TRADE_HISTORY,IOC_BPCL,403,07-01-2025 11:30,SELL,3.6944,5.62,1.77,,1.68722,31069.3,target_hit,07-01-2025 15:00,nse
TRADE_HISTORY,SUNPHARMA_LUPIN,404,08-01-2025 09:40,SELL,28.87256,57.2,0.54,,51.1321,-73148.3,stop_loss_hit,08-01-2025 11:40,nse
TRADE_HISTORY,SUNPHARMA_LUPIN,405,08-01-2025 11:45,SELL,54.09476,84.86,23.33,,22.67567,15885.3,target_hit,08-01-2025 12:15,nse
TRADE_HISTORY,ULTRACEMCO_SHREECEM,406,09-01-2025 09:55,BUY,-293.5245,-515.7,-71.35,,-67.02951,45595.2,target_hit,09-01-2025 12:55,nse
TRADE_HISTORY,SBILIFE_HDFCLIFE,407,09-01-2025 14:15,SELL,24.97359,48.86,1.09,,20.60286,-72623.2,target_hit,14-01-2025 09:45,nse
TRADE_HISTORY,TCS_WIPRO,408,10-01-2025 09:15,SELL,81.09136,146.23,15.96,,82.98016,-82943.1,stop_loss_hit,13-01-2025 09:35,nse
TRADE_HISTORY,ULTRACEMCO_SHREECEM,409,10-01-2025 10:05,BUY,-244.62046,-475.41,-13.83,,0.3576,-21653.9,target_hit,10-01-2025 15:25,nse
TRADE_HISTORY,IOC_BPCL,410,13-01-2025 09:35,BUY,-2.59407,-4.69,-0.5,,-0.30542,90.8,target_hit,13-01-2025 15:10,nse
TRADE_HISTORY,TCS_WIPRO,411,13-01-2025 09:40,SELL,90.07963,161.56,18.6,,12.09614,-25520.9,target_hit,13-01-2025 10:30,nse
TRADE_HISTORY,GODREJCP_DABUR,412,14-01-2025 10:20,BUY,-30.98563,-60.95,-1.02,,4.01686,24575.9,target_hit,17-01-2025 09:15,nse
TRADE_HISTORY,SBILIFE_HDFCLIFE,413,14-01-2025 10:20,SELL,29.28996,53.27,5.31,,5.30868,5150.4,target_hit,14-01-2025 11:25,nse
TRADE_HISTORY,HINDUNILVR_BRITANNIA,414,14-01-2025 12:05,BUY,-29.94078,-59.67,-0.21,,-0.05246,20074.5,target_hit,17-01-2025 10:25,nse
TRADE_HISTORY,SUNPHARMA_LUPIN,415,15-01-2025 09:30,SELL,31.31486,59.83,2.8,,30.06077,-101363.7,target_hit,17-01-2025 09:15,nse
TRADE_HISTORY,SBILIFE_HDFCLIFE,416,16-01-2025 09:15,BUY,-81.17115,-102.14,-60.2,,-59.04551,-23986.5,target_hit,16-01-2025 09:35,nse
TRADE_HISTORY,IOC_BPCL,417,16-01-2025 09:15,SELL,2.53124,4.67,0.39,,0.38223,16193.4,target_hit,16-01-2025 13:05,nse
TRADE_HISTORY,NTPC_POWERGRID,418,16-01-2025 12:20,SELL,8.15993,16.19,0.13,,0.0868,32241.2,target_hit,17-01-2025 10:00,nse
TRADE_HISTORY,IOC_BPCL,419,17-01-2025 09:55,BUY,-2.56135,-4.78,-0.35,,0.02671,-1584.5,target_hit,17-01-2025 14:00,nse
TRADE_HISTORY,TCS_WIPRO,420,20-01-2025 09:15,BUY,-321.6549,-385.39,-257.92,,-198.16816,2073.4,target_hit,20-01-2025 09:45,nse
TRADE_HISTORY,HINDUNILVR_BRITANNIA,421,20-01-2025 13:25,BUY,-36.52389,-71.3,-1.75,,-85.23161,-176063.7,stop_loss_hit,23-01-2025 09:15,nse
TRADE_HISTORY,ULTRACEMCO_SHREECEM,422,21-01-2025 11:45,SELL,260.6271,486.82,34.43,,22.84785,52137.1,target_hit,22-01-2025 09:20,nse
TRADE_HISTORY,HINDUNILVR_BRITANNIA,423,23-01-2025 09:20,BUY,-83.08974,-117.63,-48.55,,-42.62012,43978.0,target_hit,23-01-2025 09:40,nse
TRADE_HISTORY,TCS_WIPRO,424,23-01-2025 09:20,BUY,-80.08915,-153.23,-6.95,,-180.83277,-85480.9,stop_loss_hit,23-01-2025 09:40,nse
TRADE_HISTORY,ULTRACEMCO_SHREECEM,425,23-01-2025 09:20,SELL,241.86884,476.15,7.59,,473.60347,-77348.1,stop_loss_hit,23-01-2025 14:30,nse
TRADE_HISTORY,TCS_WIPRO,426,23-01-2025 09:45,BUY,-187.3491,-261.18,-113.52,,-108.13284,10180.8,target_hit,23-01-2025 10:30,nse
TRADE_HISTORY,SUNPHARMA_LUPIN,427,23-01-2025 10:40,SELL,31.27799,62.07,0.48,,-1.22348,55245.6,target_hit,23-01-2025 13:25,nse
TRADE_HISTORY,IOC_BPCL,428,23-01-2025 11:55,SELL,2.47404,4.75,0.2,,2.21419,-72444.8,target_hit,24-01-2025 15:25,nse
TRADE_HISTORY,ULTRACEMCO_SHREECEM,429,23-01-2025 14:35,SELL,461.6458,694.26,229.04,,169.80849,33720.1,target_hit,24-01-2025 09:30,nse
TRADE_HISTORY,SBILIFE_HDFCLIFE,430,24-01-2025 09:15,BUY,-22.39685,-45.75,0.95,,1.30164,38417.8,target_hit,27-01-2025 10:30,nse
TRADE_HISTORY,SUNPHARMA_LUPIN,431,24-01-2025 10:00,SELL,34.43895,66.05,2.83,,1.97759,59491.6,target_hit,24-01-2025 11:05,nse
TRADE_HISTORY,GODREJCP_DABUR,432,27-01-2025 09:15,BUY,-45.96652,-77.69,-14.24,,-13.2574,28458.3,target_hit,27-01-2025 14:40,nse
TRADE_HISTORY,ULTRACEMCO_SHREECEM,433,27-01-2025 09:20,SELL,237.5003,473.76,1.24,,-26.4317,25244.0,target_hit,28-01-2025 09:20,nse
TRADE_HISTORY,SUNPHARMA_LUPIN,434,27-01-2025 09:20,SELL,32.00148,63.87,0.14,,-4.41658,50813.9,target_hit,28-01-2025 09:15,nse
TRADE_HISTORY,IOC_BPCL,435,27-01-2025 14:45,BUY,-2.5121,-4.75,-0.27,,-0.24856,-6436.9,target_hit,28-01-2025 14:45,nse
TRADE_HISTORY,TCS_WIPRO,436,28-01-2025 09:15,SELL,80.89618,159.22,2.57,,0.0636,11609.2,target_hit,29-01-2025 09:20,nse
TRADE_HISTORY,HINDUNILVR_BRITANNIA,437,28-01-2025 12:55,SELL,40.74688,76.78,4.71,,0.34966,-16506.9,target_hit,29-01-2025 13:40,nse
TRADE_HISTORY,ULTRACEMCO_SHREECEM,438,28-01-2025 13:05,BUY,-246.73156,-490.84,-2.62,,9.12915,9748.9,target_hit,29-01-2025 14:45,nse
TRADE_HISTORY,IOC_BPCL,439,29-01-2025 09:15,SELL,3.32347,5.63,1.01,,0.96652,16383.5,target_hit,29-01-2025 10:45,nse
TRADE_HISTORY,SUNPHARMA_LUPIN,440,30-01-2025 09:35,BUY,-33.95407,-64.7,-3.21,,-1.12553,50625.5,target_hit,30-01-2025 15:05,nse
TRADE_HISTORY,ULTRACEMCO_SHREECEM,441,30-01-2025 10:00,BUY,-239.75362,-474.36,-5.15,,0.78445,44935.4,target_hit,30-01-2025 12:20,nse
TRADE_HISTORY,GODREJCP_DABUR,442,30-01-2025 15:25,BUY,-43.40587,-76.91,-9.91,,-6.41503,65922.8,target_hit,31-01-2025 09:15,nse
TRADE_HISTORY,NTPC_POWERGRID,443,31-01-2025 09:15,BUY,-9.56336,-17.94,-1.19,,-0.8204,22322.9,target_hit,01-02-2025 09:55,nse
TRADE_HISTORY,ULTRACEMCO_SHREECEM,444,31-01-2025 10:35,BUY,-250.49075,-485.97,-15.01,,1.07268,-11780.1,target_hit,01-02-2025 09:15,nse
TRADE_HISTORY,HINDUNILVR_BRITANNIA,445,01-02-2025 09:35,SELL,40.95066,78.55,3.35,,-23.21966,83955.7,target_hit,01-02-2025 12:35,nse
TRADE_HISTORY,ULTRACEMCO_SHREECEM,446,01-02-2025 09:45,SELL,250.94231,492.45,9.43,,-177.48217,79090.2,target_hit,01-02-2025 11:50,nse
TRADE_HISTORY,SBILIFE_HDFCLIFE,447,01-02-2025 11:15,BUY,-25.0861,-47.93,-2.24,,6.32685,76674.3,target_hit,01-02-2025 13:15,nse
TRADE_HISTORY,ULTRACEMCO_SHREECEM,448,01-02-2025 12:00,BUY,-279.76082,-522.86,-36.66,,46.84766,35745.3,target_hit,01-02-2025 12:55,nse
TRADE_HISTORY,SUNPHARMA_LUPIN,449,01-02-2025 12:30,SELL,29.40146,58.52,0.29,,-0.84325,56499.0,target_hit,01-02-2025 15:10,nse
TRADE_HISTORY,NTPC_POWERGRID,450,01-02-2025 12:40,SELL,9.51775,18.48,0.56,,0.20134,50966.8,target_hit,01-02-2025 14:50,nse
TRADE_HISTORY,GODREJCP_DABUR,451,01-02-2025 13:05,SELL,27.16653,54.23,0.11,,-2.65795,44116.8,target_hit,03-02-2025 10:45,nse
TRADE_HISTORY,IOC_BPCL,452,01-02-2025 13:15,SELL,2.53073,4.92,0.14,,-0.05949,63442.0,target_hit,01-02-2025 13:45,nse
TRADE_HISTORY,SUNPHARMA_LUPIN,453,03-02-2025 09:20,SELL,37.56016,66.71,8.41,,7.02791,47659.3,target_hit,03-02-2025 11:45,nse
TRADE_HISTORY,HINDUNILVR_BRITANNIA,454,03-02-2025 09:45,SELL,40.90429,79.98,1.83,,1.55414,44839.4,target_hit,03-02-2025 12:10,nse
TRADE_HISTORY,SUNPHARMA_LUPIN,455,03-02-2025 12:50,SELL,30.07,60.37,-0.23,,-5.70407,56114.6,target_hit,04-02-2025 09:15,nse
TRADE_HISTORY,TCS_WIPRO,456,04-02-2025 09:15,BUY,-110.66288,-192.02,-29.31,,-24.21964,48942.5,target_hit,04-02-2025 13:15,nse
TRADE_HISTORY,NTPC_POWERGRID,457,04-02-2025 09:15,SELL,13.87101,22.93,4.81,,4.65805,52047.3,target_hit,04-02-2025 11:35,nse
TRADE_HISTORY,SBILIFE_HDFCLIFE,458,04-02-2025 10:05,SELL,24.42006,48.16,0.68,,-0.6327,52337.5,target_hit,05-02-2025 09:20,nse
TRADE_HISTORY,GODREJCP_DABUR,459,04-02-2025 11:35,BUY,-29.04936,-55.52,-2.58,,-0.65493,17550.9,target_hit,05-02-2025 09:50,nse
TRADE_HISTORY,SUNPHARMA_LUPIN,460,05-02-2025 09:15,BUY,-44.56414,-74.51,-14.62,,-52.8285,-78558.9,stop_loss_hit,05-02-2025 09:55,nse
TRADE_HISTORY,IOC_BPCL,461,06-02-2025 10:10,BUY,-2.62021,-4.99,-0.25,,-0.08207,22006.6,target_hit,06-02-2025 14:55,nse
TRADE_HISTORY,HINDUNILVR_BRITANNIA,462,07-02-2025 09:15,BUY,-90.05805,-129.67,-50.45,,-50.22648,55556.4,target_hit,07-02-2025 09:45,nse
TRADE_HISTORY,NTPC_POWERGRID,463,07-02-2025 09:15,SELL,12.43637,20.05,4.83,,4.28385,49159.9,target_hit,07-02-2025 11:35,nse
TRADE_HISTORY,HINDUNILVR_BRITANNIA,464,07-02-2025 09:50,BUY,-53.53157,-94.1,-12.96,,-11.2671,53739.6,target_hit,07-02-2025 11:20,nse
TRADE_HISTORY,SBILIFE_HDFCLIFE,465,10-02-2025 09:15,BUY,-23.89359,-46.08,-1.71,,-1.24514,-22527.0,target_hit,11-02-2025 12:30,nse
TRADE_HISTORY,SUNPHARMA_LUPIN,466,11-02-2025 09:30,SELL,40.95604,72.33,9.59,,9.20983,-52398.9,target_hit,11-02-2025 11:55,nse
